VoteKit RankProfile
Candidates
(Terrence Hayes:Terren),(Cayle Tern:Cayle ),(Michael (Mike) Sands:Michae),(Thomas Shervey:Thomas),(Loretta Smith:Lorett),(Noah Ernst:Noah E),(Deian Salazar:Deian ),(Joe Furi:Joe Fu),(Peggy Sue Owens:Peggy ),(Jamie Dunphy:Jamie ),(Joe Allen:Joe Al),(Timur Ender:Timur ),(David Linn:David ),(Steph Routh:Steph ),(Doug Clove:Doug C),(Candace Avalos:Candac)
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Jamie '},{'Candac'},{'Terren'},,,,&,1.0,&
{'Jamie '},{'David '},{'Terren'},{'Doug C'},{'Timur '},{'Michae'},&,1.0,&
{'Timur '},{'Steph '},{'Jamie '},{'Peggy '},{'Michae'},,&,1.0,&
{'David '},,,,,,&,1.0,&
{'Terren'},{'Deian '},{'Timur '},,,,&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Peggy '},{'Timur '},{'Noah E'},{'Candac'},{'Joe Al'},{'David '},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Candac'},{'Timur '},{'Jamie '},{'Steph '},,,&,1.0,&
{'Joe Al'},{'Peggy '},,,,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Lorett'},{'Steph '},{'Candac'},{'Cayle '},{'Joe Fu'},{'Terren'},&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Candac'},{'Cayle '},{'David '},{'Steph '},{'Michae'},{'Terren'},&,1.0,&
{'Candac'},{'Steph '},{'Terren'},{'Timur '},{'Jamie '},,&,1.0,&
{'Lorett'},{'Terren'},{'David '},,,,&,1.0,&
{'Lorett'},{'Terren'},,,,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Peggy '},{'Candac'},{'Deian '},{'Lorett'},{'Jamie '},{'Steph '},&,1.0,&
{'Timur '},{'Candac'},{'Cayle '},{'Steph '},{'Jamie '},{'David '},&,1.0,&
{'Terren'},{'Jamie '},{'Candac'},{'Steph '},{'Timur '},{'Cayle '},&,1.0,&
{'Timur '},{'Jamie '},{'Candac'},{'Terren'},{'Steph '},,&,1.0,&
{'Lorett'},{'Candac'},{'Thomas'},{'Steph '},{'Terren'},{'Jamie '},&,1.0,&
{'Candac'},{'Timur '},,,,,&,1.0,&
{'Jamie '},{'Steph '},{'Timur '},,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Jamie '},{'Michae'},{'Joe Fu'},{'David '},{'Joe Al'},{'Steph '},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Terren'},{'Candac'},{'Steph '},{'Cayle '},,,&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Jamie '},{'Candac'},{'Noah E'},{'Steph '},{'Terren'},{'Timur '},&,1.0,&
{'Candac'},{'Timur '},{'Lorett'},{'Jamie '},,,&,1.0,&
{'Lorett'},{'Terren'},,,,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Lorett'},{'Terren'},,,,,&,1.0,&
{'Terren'},{'Lorett'},{'Doug C'},{'Michae'},{'Joe Al'},{'Noah E'},&,1.0,&
{'Steph '},{'Cayle '},{'Noah E'},{'Lorett'},{'Thomas'},{'Candac'},&,1.0,&
{'Timur '},{'Candac'},{'Michae'},{'Jamie '},{'Steph '},{'David '},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Cayle '},{'David '},{'Jamie '},&,1.0,&
{'Lorett'},{'Candac'},{'Michae'},{'Deian '},{'Terren'},{'Cayle '},&,1.0,&
{'Noah E'},{'Deian '},{'Terren'},{'Lorett'},{'Joe Al'},{'Doug C'},&,1.0,&
{'Terren'},{'Lorett'},,,,,&,1.0,&
{'Candac'},{'Cayle '},{'Steph '},,,,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Candac'},{'Lorett'},{'Jamie '},{'Timur '},,,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Cayle '},{'Terren'},{'Lorett'},&,1.0,&
{'Jamie '},{'Noah E'},{'Lorett'},{'Doug C'},{'Michae'},{'Cayle '},&,1.0,&
{'Terren'},{'Lorett'},{'Noah E'},,,,&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},{'David '},{'Terren'},,&,1.0,&
{'Peggy '},{'Candac'},{'Lorett'},{'Steph '},{'Jamie '},{'Cayle '},&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'David '},{'Joe Al'},{'Thomas'},,,,&,1.0,&
{'Doug C'},{'Jamie '},{'Lorett'},{'David '},{'Cayle '},,&,1.0,&
{'Lorett'},{'Candac'},,,,,&,1.0,&
{'David '},{'Timur '},{'Doug C'},{'Steph '},,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Steph '},{'Cayle '},{'Jamie '},,,,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Michae'},{'Doug C'},{'Joe Al'},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Doug C'},{'Michae'},{'Joe Al'},&,1.0,&
{'Deian '},{'Noah E'},{'Steph '},{'David '},{'Joe Fu'},,&,1.0,&
{'Thomas'},{'David '},{'Noah E'},{'Terren'},,,&,1.0,&
{'Peggy '},{'Michae'},{'Lorett'},{'Doug C'},{'Candac'},,&,1.0,&
{'Jamie '},{'Steph '},,,,,&,1.0,&
{'Candac'},{'Doug C'},{'Terren'},{'Joe Fu'},{'Lorett'},{'Steph '},&,1.0,&
{'Candac'},{'Doug C'},{'Terren'},{'Lorett'},{'Steph '},,&,1.0,&
{'Candac'},{'Doug C'},{'Steph '},{'Lorett'},,,&,1.0,&
{'Peggy '},{'Lorett'},{'Steph '},{'Candac'},{'Cayle '},{'Deian '},&,1.0,&
{'Deian '},{'Candac'},{'Michae'},{'Joe Al'},{'Noah E'},{'David '},&,1.0,&
{'Terren'},{'Noah E'},{'Steph '},{'Jamie '},{'Candac'},{'Lorett'},&,1.0,&
{'Terren'},{'Steph '},,,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Candac'},{'Terren'},{'Lorett'},{'David '},{'Jamie '},,&,1.0,&
{'Peggy '},{'Deian '},{'Terren'},{'Noah E'},{'Joe Al'},{'Joe Fu'},&,1.0,&
{'Candac'},{'Lorett'},{'Steph '},{'Jamie '},{'Terren'},{'Timur '},&,1.0,&
{'Steph '},{'Terren'},{'Lorett'},{'Timur '},{'Candac'},,&,1.0,&
{'Lorett'},{'Terren'},{'Candac'},,,,&,1.0,&
{'Terren'},{'Noah E'},{'Doug C'},,,,&,1.0,&
{'Cayle '},{'Candac'},{'Timur '},{'Lorett'},{'Steph '},{'Jamie '},&,1.0,&
{'Timur '},{'Cayle '},{'Terren'},{'Deian '},{'Steph '},{'Jamie '},&,1.0,&
{'Jamie '},{'Lorett'},{'Candac'},{'Timur '},{'Steph '},{'Thomas'},&,1.0,&
{'Candac'},{'Jamie '},{'Terren'},{'Lorett'},,,&,1.0,&
{'Lorett'},{'Terren'},{'Candac'},{'Steph '},{'Timur '},,&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},{'Timur '},,,&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},,,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Candac'},{'Jamie '},{'Noah E'},{'David '},{'Lorett'},,&,1.0,&
{'Candac'},{'Noah E'},,,,,&,1.0,&
{'Timur '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Joe Fu'},{'Noah E'},{'Timur '},{'Joe Al'},{'Cayle '},{'David '},&,1.0,&
{'Joe Fu'},{'Noah E'},{'Timur '},{'Cayle '},,,&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Candac'},{'Timur '},{'Jamie '},{'Terren'},{'Steph '},{'David '},&,1.0,&
{'Candac'},{'Timur '},,,,,&,1.0,&
{'Candac'},{'Timur '},{'Terren'},{'David '},{'Steph '},{'Jamie '},&,1.0,&
{'Joe Al'},{'Jamie '},{'David '},{'Thomas'},{'Michae'},{'Doug C'},&,1.0,&
{'Noah E'},{'Terren'},{'Doug C'},,,,&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Doug C'},{'Cayle '},{'Candac'},{'Joe Fu'},{'Deian '},,&,1.0,&
{'Jamie '},{'Thomas'},{'Steph '},{'Candac'},{'Cayle '},{'David '},&,1.0,&
{'Lorett'},{'Candac'},{'Terren'},,,,&,1.0,&
{'Peggy '},{'Candac'},{'Cayle '},{'Deian '},{'Jamie '},{'Joe Fu'},&,1.0,&
{'Terren'},{'Lorett'},{'Cayle '},{'Jamie '},{'Deian '},{'Candac'},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Steph '},{'Lorett'},{'Candac'},{'Timur '},{'Jamie '},{'Terren'},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Lorett'},{'Peggy '},&,1.0,&
{'Timur '},{'Joe Fu'},{'Thomas'},{'Peggy '},{'Noah E'},{'Candac'},&,1.0,&
{'Timur '},{'Deian '},{'Terren'},{'Jamie '},{'Noah E'},{'Candac'},&,1.0,&
{'Steph '},{'Lorett'},{'Michae'},{'Noah E'},{'Peggy '},{'Timur '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Noah E'},{'Terren'},{'Doug C'},,,,&,1.0,&
{'Timur '},{'Candac'},{'Lorett'},{'Cayle '},{'Michae'},,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Timur '},{'Michae'},{'Candac'},{'Peggy '},{'Steph '},{'Lorett'},&,1.0,&
{'Peggy '},{'Candac'},{'Cayle '},{'Deian '},{'Jamie '},{'Joe Fu'},&,1.0,&
{'Doug C'},{'Terren'},,,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},,,,&,1.0,&
{'Jamie '},{'Lorett'},{'Steph '},{'Terren'},{'Noah E'},{'Joe Al'},&,1.0,&
{'Candac'},{'Steph '},{'Timur '},{'Cayle '},{'Michae'},,&,1.0,&
{'Candac'},{'Timur '},,,,,&,1.0,&
{'Timur '},{'Candac'},{'David '},{'Cayle '},{'Joe Fu'},{'Deian '},&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},,,,&,1.0,&
{'Lorett'},{'Terren'},{'Peggy '},{'Jamie '},{'Joe Al'},{'Candac'},&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Noah E'},{'Steph '},,,,,&,1.0,&
{'Lorett'},{'Terren'},{'Cayle '},{'Jamie '},{'Candac'},{'Timur '},&,1.0,&
{'Steph '},{'Jamie '},{'Noah E'},{'Michae'},{'Joe Fu'},{'Doug C'},&,1.0,&
{'Noah E'},{'Joe Al'},{'Joe Fu'},,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Joe Al'},{'Doug C'},{'Lorett'},{'Terren'},{'Noah E'},{'Peggy '},&,1.0,&
{'Noah E'},{'Jamie '},,,,,&,1.0,&
{'Peggy '},{'Candac'},{'Lorett'},{'Jamie '},{'Terren'},{'Cayle '},&,1.0,&
{'David '},,,,,,&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Doug C'},{'Deian '},,,,,&,1.0,&
{'Candac'},{'Thomas'},{'Terren'},,,,&,1.0,&
{'Peggy '},{'Candac'},{'Cayle '},{'Deian '},{'Jamie '},{'Michae'},&,1.0,&
{'Steph '},{'Terren'},{'Lorett'},{'Timur '},{'Candac'},,&,1.0,&
{'Candac'},{'Terren'},{'Lorett'},,,,&,1.0,&
{'Terren'},{'Lorett'},{'Candac'},,,,&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Terren'},{'Jamie '},,,,,&,1.0,&
{'Steph '},,,,,,&,1.0,&
{'Cayle '},{'Jamie '},{'Peggy '},,,,&,1.0,&
{'Timur '},{'Noah E'},,,,,&,1.0,&
{'Lorett'},{'Terren'},,,,,&,1.0,&
{'Lorett'},{'Candac'},{'Terren'},,,,&,1.0,&
{'David '},{'Michae'},{'Steph '},{'Joe Al'},{'Joe Fu'},{'Terren'},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Steph '},{'Terren'},{'Candac'},,,,&,1.0,&
{'Lorett'},{'Terren'},{'Doug C'},{'Peggy '},{'Joe Al'},,&,1.0,&
{'Lorett'},{'Terren'},{'Jamie '},{'Peggy '},{'Michae'},{'Noah E'},&,1.0,&
{'Lorett'},{'Terren'},{'Jamie '},{'Candac'},{'Steph '},{'Peggy '},&,1.0,&
{'David '},{'Michae'},{'Thomas'},,,,&,1.0,&
{'Terren'},{'Steph '},{'Deian '},{'Cayle '},{'Doug C'},,&,1.0,&
{'Steph '},{'Candac'},{'Noah E'},,,,&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},,,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Lorett'},,,&,1.0,&
{'Deian '},{'Timur '},{'Noah E'},{'David '},{'Cayle '},{'Joe Fu'},&,1.0,&
{'Peggy '},{'Candac'},{'Cayle '},{'Deian '},{'Jamie '},{'Joe Fu'},&,1.0,&
{'Peggy '},{'Candac'},{'Cayle '},{'Deian '},{'Jamie '},{'Michae'},&,1.0,&
{'Timur '},{'David '},{'Lorett'},{'Noah E'},{'Doug C'},{'Candac'},&,1.0,&
{'Terren'},{'Lorett'},{'David '},{'Candac'},{'Timur '},{'Michae'},&,1.0,&
{'Jamie '},{'Noah E'},{'Timur '},{'Steph '},{'Thomas'},{'Terren'},&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Lorett'},{'Terren'},{'Candac'},,,,&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Doug C'},{'Deian '},{'Steph '},,,,&,1.0,&
{'Candac'},{'Steph '},{'Jamie '},{'Michae'},{'Cayle '},{'David '},&,1.0,&
{'Joe Al'},{'Peggy '},{'Lorett'},{'Terren'},{'Noah E'},{'David '},&,1.0,&
{'Peggy '},{'Steph '},{'Terren'},{'Lorett'},{'Candac'},{'David '},&,1.0,&
{'Thomas'},,,,,,&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Doug C'},{'Timur '},{'Michae'},{'David '},{'Steph '},,&,1.0,&
{'Steph '},{'Terren'},{'Jamie '},,,,&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Candac'},{'Cayle '},{'Steph '},,,,&,1.0,&
{'Jamie '},{'Candac'},{'Lorett'},{'Joe Al'},{'Steph '},{'Terren'},&,1.0,&
{'Jamie '},{'Candac'},{'Lorett'},{'Joe Al'},{'Steph '},{'Terren'},&,1.0,&
{'Terren'},{'Thomas'},{'Doug C'},{'Candac'},{'David '},{'Deian '},&,1.0,&
{'Doug C'},{'Deian '},{'Noah E'},{'Joe Al'},{'Peggy '},{'Timur '},&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Cayle '},,,,,,&,1.0,&
{'Joe Fu'},{'Joe Al'},{'Steph '},{'Terren'},{'Noah E'},{'Peggy '},&,1.0,&
{'Terren'},{'Lorett'},{'Timur '},,,,&,1.0,&
{'Terren'},{'Deian '},{'Candac'},{'Jamie '},{'Thomas'},{'David '},&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},,,,&,1.0,&
{'Terren'},{'Deian '},{'Candac'},{'Joe Fu'},{'Steph '},{'Lorett'},&,1.0,&
{'Candac'},{'Timur '},{'Cayle '},,,,&,1.0,&
{'Cayle '},{'Candac'},{'Jamie '},{'Michae'},{'Timur '},{'Steph '},&,1.0,&
{'Cayle '},{'Candac'},{'Jamie '},{'Michae'},{'Timur '},{'Steph '},&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'Jamie '},{'David '},{'Timur '},{'Thomas'},,,&,1.0,&
{'Peggy '},,,,,,&,1.0,&
{'Peggy '},,,,,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Cayle '},{'Candac'},{'Jamie '},{'Michae'},{'Timur '},{'Steph '},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},{'Terren'},{'Joe Fu'},{'Peggy '},{'Steph '},{'Cayle '},&,1.0,&
{'Peggy '},{'Timur '},{'Noah E'},{'Candac'},{'Joe Al'},{'David '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},,,,&,1.0,&
{'Noah E'},{'Doug C'},{'Terren'},{'David '},{'Steph '},{'Deian '},&,1.0,&
{'Candac'},{'Doug C'},{'Jamie '},,,,&,1.0,&
{'Candac'},{'Joe Al'},{'Lorett'},{'Cayle '},{'Steph '},{'Joe Fu'},&,1.0,&
{'Steph '},{'Timur '},{'Candac'},{'Cayle '},{'Jamie '},,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},,,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Noah E'},{'David '},{'Lorett'},&,1.0,&
{'Noah E'},{'Jamie '},{'Timur '},{'Joe Al'},{'Doug C'},{'Joe Fu'},&,1.0,&
{'Noah E'},{'Candac'},{'David '},{'Terren'},,,&,1.0,&
{'Noah E'},{'Terren'},{'Steph '},{'Timur '},{'Cayle '},{'Lorett'},&,1.0,&
{'Candac'},{'Timur '},{'Terren'},,,,&,1.0,&
{'Candac'},{'Steph '},,,,,&,1.0,&
{'Noah E'},{'Timur '},{'Cayle '},,,,&,1.0,&
{'Joe Al'},,,,,,&,1.0,&
{'Timur '},{'Thomas'},{'Candac'},{'Steph '},,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Lorett'},{'Terren'},{'Thomas'},{'Jamie '},{'Candac'},,&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},,,,&,1.0,&
{'Noah E'},{'Candac'},{'Steph '},{'Jamie '},{'Peggy '},{'Terren'},&,1.0,&
{'Candac'},{'Timur '},{'Michae'},{'Steph '},{'Jamie '},,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},,,,&,1.0,&
{'Terren'},{'Jamie '},{'Candac'},,,,&,1.0,&
{'Candac'},{'Jamie '},{'David '},{'Steph '},{'Noah E'},{'Lorett'},&,1.0,&
{'Terren'},,,,,,&,1.0,&
{'David '},,,,,,&,1.0,&
{'Candac'},{'Steph '},{'Doug C'},{'Terren'},{'Lorett'},{'David '},&,1.0,&
{'Timur '},{'Doug C'},{'Lorett'},{'Steph '},{'Jamie '},{'Thomas'},&,1.0,&
{'David '},{'Steph '},{'Terren'},{'Doug C'},{'Candac'},{'Deian '},&,1.0,&
{'Noah E'},{'Candac'},{'Jamie '},{'Steph '},{'Doug C'},{'Lorett'},&,1.0,&
{'Candac'},{'Timur '},{'Jamie '},{'Steph '},{'Cayle '},,&,1.0,&
{'Michae'},{'Steph '},{'Thomas'},{'Terren'},{'Lorett'},{'Jamie '},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Cayle '},{'Jamie '},{'David '},&,1.0,&
{'Jamie '},{'Candac'},{'Timur '},{'Steph '},{'Terren'},{'Lorett'},&,1.0,&
{'Steph '},{'Timur '},{'Candac'},,,,&,1.0,&
{'Cayle '},{'Doug C'},{'Joe Fu'},{'Michae'},{'Deian '},{'Lorett'},&,1.0,&
{'Timur '},{'Joe Fu'},{'Noah E'},{'Lorett'},{'Thomas'},,&,1.0,&
{'Terren'},{'Lorett'},,,,,&,1.0,&
{'Terren'},{'Lorett'},{'Joe Fu'},{'Cayle '},{'David '},{'Joe Al'},&,1.0,&
{'Joe Fu'},{'David '},{'Candac'},{'Thomas'},{'Doug C'},{'Noah E'},&,1.0,&
{'Deian '},,,,,,&,1.0,&
{'Timur '},{'Steph '},{'Candac'},,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Timur '},{'Doug C'},{'Lorett'},{'Thomas'},,,&,1.0,&
{'Lorett'},{'Candac'},{'Peggy '},{'Jamie '},{'Deian '},{'Michae'},&,1.0,&
{'Candac'},{'Lorett'},{'Terren'},{'Deian '},{'Thomas'},{'Jamie '},&,1.0,&
{'Candac'},{'Lorett'},{'Terren'},{'Deian '},{'Thomas'},{'Jamie '},&,1.0,&
{'Candac'},{'Lorett'},{'Terren'},{'Deian '},{'Thomas'},{'Jamie '},&,1.0,&
{'Timur '},{'Doug C'},{'Thomas'},{'Candac'},,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Noah E'},,,,,,&,1.0,&
{'Noah E'},{'Terren'},{'Lorett'},{'Doug C'},{'Michae'},{'Thomas'},&,1.0,&
{'Doug C'},{'Deian '},{'Cayle '},{'Noah E'},{'Candac'},{'Timur '},&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Lorett'},{'Steph '},,,,,&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},,,,&,1.0,&
{'Terren'},{'Michae'},{'Doug C'},{'Joe Al'},{'Peggy '},,&,1.0,&
{'Lorett'},{'Cayle '},{'Timur '},{'Candac'},,,&,1.0,&
{'Doug C'},{'Noah E'},{'Terren'},{'David '},,,&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'Terren'},,,&,1.0,&
{'Steph '},{'Candac'},{'Jamie '},{'Thomas'},{'Lorett'},,&,1.0,&
{'Lorett'},{'Timur '},{'Terren'},{'Steph '},{'Joe Fu'},{'Candac'},&,1.0,&
{'Terren'},{'Lorett'},{'Noah E'},{'Deian '},{'Candac'},{'Cayle '},&,1.0,&
{'Candac'},{'Timur '},{'Steph '},{'Jamie '},{'Cayle '},{'David '},&,1.0,&
{'Candac'},{'Timur '},{'Lorett'},{'Terren'},,,&,1.0,&
{'Candac'},{'Jamie '},{'Timur '},{'Terren'},{'Lorett'},{'Steph '},&,1.0,&
{'Timur '},,,,,,&,1.0,&
{'Steph '},{'Doug C'},{'Thomas'},,,,&,1.0,&
{'Steph '},{'Lorett'},{'Candac'},{'Cayle '},{'Peggy '},{'Jamie '},&,1.0,&
{'Noah E'},{'Deian '},,,,,&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Terren'},{'Noah E'},{'Joe Fu'},{'Lorett'},{'Doug C'},,&,1.0,&
{'Steph '},{'Jamie '},{'Terren'},,,,&,1.0,&
{'Terren'},{'Lorett'},{'Candac'},{'Noah E'},{'Steph '},{'Jamie '},&,1.0,&
{'Candac'},{'Terren'},{'Lorett'},{'Jamie '},,,&,1.0,&
{'Steph '},{'Candac'},{'Timur '},,,,&,1.0,&
{'Peggy '},{'Candac'},{'Terren'},,,,&,1.0,&
{'Candac'},{'Cayle '},{'Terren'},{'Deian '},{'David '},{'Lorett'},&,1.0,&
{'Michae'},{'Joe Fu'},{'Doug C'},{'Cayle '},{'David '},{'Joe Al'},&,1.0,&
{'Candac'},{'Terren'},{'Jamie '},{'Steph '},,,&,1.0,&
{'Lorett'},{'Terren'},{'Steph '},{'Jamie '},{'Candac'},{'Timur '},&,1.0,&
{'David '},{'Lorett'},{'Deian '},,,,&,1.0,&
{'Jamie '},,,,,,&,1.0,&
{'Steph '},{'Timur '},{'Cayle '},{'Lorett'},,,&,1.0,&
{'Michae'},{'Lorett'},,,,,&,1.0,&
{'Jamie '},{'Steph '},{'Candac'},,,,&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Candac'},{'Steph '},{'Timur '},,,,&,1.0,&
{'Lorett'},{'Jamie '},{'Steph '},{'Terren'},{'Candac'},{'Deian '},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Peggy '},{'Joe Al'},{'Joe Fu'},,,,&,1.0,&
{'Lorett'},{'Doug C'},,,,,&,1.0,&
{'Terren'},{'Peggy '},,,,,&,1.0,&
{'Steph '},{'Candac'},,,,,&,1.0,&
{'Steph '},{'Joe Fu'},{'Timur '},{'Lorett'},{'Candac'},{'Thomas'},&,1.0,&
{'Terren'},{'Candac'},,,,,&,1.0,&
{'Timur '},{'Candac'},{'Terren'},{'Jamie '},{'Steph '},{'Cayle '},&,1.0,&
{'Lorett'},{'Terren'},{'Jamie '},{'Michae'},{'David '},{'Steph '},&,1.0,&
{'Candac'},{'Cayle '},{'Jamie '},{'Timur '},{'Terren'},,&,1.0,&
{'Terren'},{'Lorett'},{'Peggy '},{'Cayle '},{'Deian '},,&,1.0,&
{'Timur '},{'Candac'},{'Terren'},{'Jamie '},{'Steph '},{'Cayle '},&,1.0,&
{'Candac'},,,,,,&,1.0,&
{'Candac'},{'Doug C'},{'Joe Fu'},{'Michae'},{'Deian '},{'Lorett'},&,1.0,&
{'Lorett'},,,,,,&,1.0,&
{'Noah E'},{'Terren'},{'Lorett'},{'Doug C'},{'Joe Fu'},,&,1.0,&
{'Michae'},{'Lorett'},{'Jamie '},{'Timur '},{'Steph '},{'Joe Al'},&,1.0,&
{'David '},{'Lorett'},{'Terren'},{'Steph '},{'Timur '},{'Noah E'},&,1.0,&
{'Candac'},{'Cayle '},{'Timur '},{'Steph '},{'David '},{'Jamie '},&,1.0,&
{'Lorett'},{'Candac'},{'Deian '},{'Terren'},{'Timur '},{'Cayle '},&,1.0,&
{'Timur '},{'Peggy '},{'Joe Fu'},{'Noah E'},{'David '},{'Doug C'},&,1.0,&
{'Candac'},{'Jamie '},{'Timur '},{'Terren'},{'Lorett'},{'Steph '},&,1.0,&
{'Noah E'},{'David '},,,,,&,1.0,&
{'Terren'},{'Joe Al'},{'Timur '},{'Doug C'},{'Noah E'},{'Peggy '},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'David '},{'Noah E'},{'Lorett'},&,1.0,&
{'Jamie '},{'Candac'},{'Steph '},{'David '},{'Noah E'},{'Lorett'},&,1.0,&
{'Candac'},{'Jamie '},{'Steph '},{'Timur '},,,&,1.0,&
{'Peggy '},{'Noah E'},,,,,&,1.0,&
{'Candac'},{'Joe Al'},{'Cayle '},{'Deian '},{'Doug C'},{'Terren'},&,1.0,&
{'Cayle '},{'Timur '},{'Michae'},{'Steph '},,,&,1.0,&
{'Terren'},{'Deian '},{'Cayle '},{'Michae'},{'Noah E'},{'Jamie '},&,1.0,&
{'Jamie '},{'Terren'},{'Steph '},{'Thomas'},{'Deian '},,&,1.0,&
{'Candac'},{'Terren'},{'Deian '},{'Lorett'},{'Timur '},{'Jamie '},&,1.0,&
{'Timur '},{'Lorett'},{'Jamie '},{'Steph '},{'Terren'},{'David '},&,1.0,&
{'David '},{'Timur '},,,,,&,1.0,&
{'Peggy '},{'Joe Al'},{'Noah E'},{'Michae'},,,&,1.0,&
