VoteKit RankProfile
Candidates
(Laura Streib:Laura ),(Michelle DePass:Michel),(Nabil Zaghloul:Nabil ),(Jennifer Park:Jennif),(Will Mespelt:Will M),(Debbie Kitchin:Debbie),(Chris Olson:Chris ),(Jonathan Tasini:Jonath),(Antonio Jamal PettyJohnBlue:Antoni),(Nat West:Nat We),(Reuben Berlin:Reuben),(Marnie Glickman:Marnie),(Sameer Kanal:Sameer),(Tiffani Penson:Tiffan),(Elana Pirtle-Guiney:Elana ),(Sam Sachs:Sam Sa),(Dan Ryan:Dan Ry),(Bob Simril:Bob Si),(Liz Taylor:Liz Ta),(Mariah Hudson:Mariah),(Michael (Mike) Marshall:Michae),(James Armstrong:James )
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Michel'},{'Sameer'},{'Elana '},{'Jonath'},{'Nat We'},{'Michae'},&,1.0,&
{'Sameer'},{'Nat We'},{'Tiffan'},{'Chris '},{'Jennif'},,&,1.0,&
{'Jonath'},{'Michel'},{'Sameer'},,,,&,1.0,&
{'Nat We'},{'Tiffan'},{'Dan Ry'},{'Michel'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Michel'},{'Laura '},{'Nat We'},{'Mariah'},{'Dan Ry'},{'Debbie'},&,1.0,&
{'Mariah'},{'James '},{'Tiffan'},{'Dan Ry'},{'Michae'},{'Nat We'},&,1.0,&
{'Nat We'},,,,,,&,1.0,&
{'Michae'},{'James '},{'Jonath'},{'Dan Ry'},{'Mariah'},{'Nat We'},&,1.0,&
{'Nat We'},{'Sameer'},{'Debbie'},{'Chris '},{'Reuben'},,&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Michae'},{'Elana '},,,&,1.0,&
{'Debbie'},{'James '},{'Laura '},{'Will M'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Jonath'},{'Michae'},{'Michel'},{'James '},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},{'Michel'},{'James '},,&,1.0,&
{'Tiffan'},{'Liz Ta'},{'Elana '},{'Jennif'},{'Laura '},{'Chris '},&,1.0,&
{'Tiffan'},{'Liz Ta'},{'Elana '},,,,&,1.0,&
{'Michel'},{'Nat We'},{'Marnie'},{'Sameer'},{'Debbie'},,&,1.0,&
{'Sameer'},{'Tiffan'},{'Michel'},{'Marnie'},{'Nat We'},,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Michel'},{'Elana '},{'Mariah'},{'Bob Si'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Tiffan'},,,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Will M'},{'Tiffan'},,,&,1.0,&
{'Nat We'},{'Marnie'},{'Elana '},{'Sameer'},{'Mariah'},{'Tiffan'},&,1.0,&
{'Michel'},{'Elana '},{'Sameer'},{'Michae'},{'Nat We'},{'Tiffan'},&,1.0,&
{'Jonath'},{'Elana '},{'Michel'},{'Dan Ry'},{'Tiffan'},{'Sameer'},&,1.0,&
{'Dan Ry'},{'Reuben'},{'Nat We'},{'Tiffan'},{'Mariah'},{'Bob Si'},&,1.0,&
{'Tiffan'},{'Mariah'},,,,,&,1.0,&
{'Tiffan'},{'Dan Ry'},,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Chris '},{'Jennif'},{'Elana '},{'Michae'},{'Sameer'},{'Jonath'},&,1.0,&
{'Debbie'},{'Bob Si'},{'James '},{'Dan Ry'},,,&,1.0,&
{'James '},{'Tiffan'},{'Mariah'},{'Dan Ry'},{'Bob Si'},{'Michel'},&,1.0,&
{'Will M'},{'Debbie'},{'Jennif'},{'Reuben'},{'Laura '},{'James '},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Nat We'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Nat We'},,,,&,1.0,&
{'Tiffan'},{'Michae'},{'Mariah'},{'Bob Si'},{'Dan Ry'},{'Jonath'},&,1.0,&
{'Bob Si'},{'Mariah'},{'Dan Ry'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Bob Si'},{'Mariah'},{'Marnie'},{'Nat We'},&,1.0,&
{'Nat We'},{'Michae'},{'Mariah'},{'Dan Ry'},{'Marnie'},,&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Tiffan'},{'Mariah'},,,&,1.0,&
{'Sameer'},{'Marnie'},{'Elana '},{'Jonath'},{'Nat We'},{'Mariah'},&,1.0,&
{'Sam Sa'},{'Tiffan'},{'Mariah'},{'Nabil '},{'Michae'},{'Elana '},&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Mariah'},,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},{'Bob Si'},{'Elana '},{'Michae'},&,1.0,&
{'Dan Ry'},{'Debbie'},{'Marnie'},{'Tiffan'},{'Elana '},{'Michae'},&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},,,,&,1.0,&
{'Dan Ry'},{'Michel'},{'Jonath'},{'Sameer'},,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Bob Si'},{'Mariah'},{'Michae'},{'Will M'},&,1.0,&
{'Dan Ry'},{'Will M'},,,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},,,,&,1.0,&
{'Debbie'},{'Nat We'},{'James '},{'Michae'},{'Jennif'},{'Mariah'},&,1.0,&
{'Sam Sa'},{'Tiffan'},{'Bob Si'},{'Mariah'},{'Nabil '},,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Marnie'},{'Sameer'},{'Jonath'},,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},,,,&,1.0,&
{'Will M'},,,,,,&,1.0,&
{'Elana '},,,,,,&,1.0,&
{'Nabil '},,,,,,&,1.0,&
{'Marnie'},{'Will M'},,,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Michel'},{'Nat We'},{'Jonath'},{'Elana '},&,1.0,&
{'Marnie'},{'Sameer'},{'Michel'},{'Nat We'},{'Jonath'},{'Elana '},&,1.0,&
{'Sameer'},{'Jonath'},{'Marnie'},{'Nat We'},{'Elana '},{'Michel'},&,1.0,&
{'Elana '},{'Tiffan'},{'Bob Si'},{'Mariah'},{'Sameer'},{'James '},&,1.0,&
{'Debbie'},{'Dan Ry'},{'Jennif'},{'Tiffan'},,,&,1.0,&
{'Jonath'},{'Tiffan'},{'Nat We'},{'Elana '},{'Mariah'},{'Nabil '},&,1.0,&
{'Dan Ry'},{'Bob Si'},,,,,&,1.0,&
{'Michel'},{'Sameer'},{'Antoni'},{'James '},{'Jonath'},,&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Michel'},{'Nat We'},{'Dan Ry'},,,,&,1.0,&
{'Jennif'},{'James '},{'Marnie'},{'Sameer'},{'Nat We'},{'Laura '},&,1.0,&
{'Sameer'},{'Dan Ry'},,,,,&,1.0,&
{'Michel'},{'Elana '},{'Sameer'},{'Marnie'},{'Nabil '},{'Nat We'},&,1.0,&
{'Sameer'},{'Nat We'},,,,,&,1.0,&
{'Marnie'},{'Jonath'},{'Sameer'},{'Nat We'},{'Antoni'},,&,1.0,&
{'Marnie'},{'Jonath'},{'Sameer'},{'Nat We'},{'Michel'},{'Jennif'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Tiffan'},{'Nat We'},,,,,&,1.0,&
{'Jonath'},{'Sameer'},{'Marnie'},,,,&,1.0,&
{'Jonath'},{'Sameer'},{'Bob Si'},{'Tiffan'},{'Nabil '},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Elana '},,,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Nat We'},{'Jennif'},{'Marnie'},&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Nat We'},{'Michae'},,,&,1.0,&
{'Sameer'},{'Nat We'},{'Michel'},{'Tiffan'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Bob Si'},{'Marnie'},{'Sameer'},{'Jonath'},,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Debbie'},{'Elana '},{'Liz Ta'},{'Mariah'},&,1.0,&
{'Elana '},{'Michel'},{'Bob Si'},{'Nat We'},{'Jonath'},{'Sameer'},&,1.0,&
{'Tiffan'},{'Michel'},{'Sameer'},{'Nat We'},{'Marnie'},{'Mariah'},&,1.0,&
{'Mariah'},,,,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Marnie'},{'Liz Ta'},{'Laura '},{'Nat We'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Elana '},{'Michel'},{'Nat We'},{'Sameer'},{'Marnie'},{'Jonath'},&,1.0,&
{'Michel'},{'Elana '},{'Nat We'},{'Sameer'},{'Marnie'},{'Jonath'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Michae'},{'Mariah'},{'Jennif'},{'Nabil '},&,1.0,&
{'Debbie'},{'Michel'},{'Mariah'},{'Marnie'},{'Nat We'},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Tiffan'},,,,,&,1.0,&
{'Tiffan'},{'Dan Ry'},,,,,&,1.0,&
{'Tiffan'},{'Dan Ry'},,,,,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Michel'},{'Tiffan'},{'Sam Sa'},{'Nat We'},{'Jonath'},{'Dan Ry'},&,1.0,&
{'Marnie'},{'Sameer'},{'Jonath'},{'Jennif'},,,&,1.0,&
{'Elana '},{'James '},{'Dan Ry'},{'Michae'},,,&,1.0,&
{'Dan Ry'},{'Sameer'},{'Michel'},{'Tiffan'},{'Jonath'},{'Elana '},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Marnie'},{'Mariah'},{'Laura '},{'Michel'},,,&,1.0,&
{'Sameer'},{'Jonath'},{'Elana '},{'Michel'},{'Marnie'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},{'James '},{'Jonath'},{'Elana '},&,1.0,&
{'Nat We'},{'Sameer'},{'Michel'},{'Jennif'},{'Marnie'},{'Jonath'},&,1.0,&
{'Sameer'},{'Mariah'},{'Michae'},{'Elana '},{'Chris '},{'Jonath'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Sameer'},{'Michel'},,,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Nat We'},{'Sameer'},{'Tiffan'},{'Marnie'},&,1.0,&
{'Dan Ry'},{'Nat We'},{'Tiffan'},{'Jonath'},,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},{'Sameer'},{'Marnie'},{'Michel'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Mariah'},{'Tiffan'},{'Nat We'},{'Nabil '},&,1.0,&
{'Sameer'},{'Nat We'},{'Jonath'},,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Jennif'},&,1.0,&
{'Dan Ry'},{'Liz Ta'},{'Tiffan'},{'Nat We'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Sam Sa'},{'Tiffan'},{'Chris '},{'Mariah'},{'Dan Ry'},{'Michel'},&,1.0,&
{'Sameer'},{'Jennif'},{'Chris '},{'Elana '},{'Dan Ry'},{'Michel'},&,1.0,&
{'Mariah'},{'Bob Si'},{'Dan Ry'},{'Liz Ta'},{'Tiffan'},{'Elana '},&,1.0,&
{'Sameer'},{'Michel'},{'Debbie'},{'Jonath'},,,&,1.0,&
{'Tiffan'},{'Liz Ta'},{'Sameer'},,,,&,1.0,&
{'Nat We'},{'Dan Ry'},{'Elana '},{'Tiffan'},,,&,1.0,&
{'Elana '},{'Sameer'},{'Marnie'},{'Jonath'},{'Debbie'},,&,1.0,&
{'Sameer'},{'Jennif'},{'Michel'},{'Elana '},,,&,1.0,&
{'Elana '},{'Marnie'},{'Sameer'},,,,&,1.0,&
{'Nat We'},{'James '},{'Michae'},{'Jonath'},,,&,1.0,&
{'Elana '},{'Marnie'},{'Jennif'},{'Tiffan'},{'Sameer'},{'Nat We'},&,1.0,&
{'Elana '},{'Jennif'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Sameer'},{'Debbie'},{'Nat We'},,,,&,1.0,&
{'Mariah'},{'Michel'},{'Will M'},,,,&,1.0,&
{'Tiffan'},{'Nat We'},{'Mariah'},{'Elana '},{'Marnie'},{'Jonath'},&,1.0,&
{'Sameer'},{'Marnie'},{'Elana '},{'Michel'},{'Nat We'},{'Debbie'},&,1.0,&
{'Nat We'},{'Michel'},{'Sameer'},{'Jonath'},{'Tiffan'},{'Marnie'},&,1.0,&
{'Nat We'},{'Sameer'},{'Michel'},{'Elana '},{'Jonath'},{'Mariah'},&,1.0,&
{'Nat We'},{'Sameer'},{'Michel'},{'Elana '},{'Jonath'},{'Mariah'},&,1.0,&
{'Sameer'},{'Michel'},{'Tiffan'},{'Debbie'},{'Marnie'},{'Elana '},&,1.0,&
{'Nat We'},{'Dan Ry'},{'Elana '},,,,&,1.0,&
{'Michel'},{'Tiffan'},{'Will M'},{'Bob Si'},{'Laura '},{'Michae'},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Mariah'},{'James '},{'Michae'},&,1.0,&
{'Sameer'},{'Michel'},{'Elana '},{'Reuben'},,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Nat We'},,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Jennif'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Mariah'},{'Marnie'},,,&,1.0,&
{'Sameer'},{'Marnie'},{'Tiffan'},{'Nat We'},{'Jonath'},,&,1.0,&
{'Elana '},{'Nat We'},{'Debbie'},{'Sameer'},{'Tiffan'},{'Michel'},&,1.0,&
{'Elana '},{'Nat We'},{'Debbie'},{'Sameer'},{'James '},{'Michel'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Mariah'},{'Jonath'},{'Nat We'},{'Elana '},{'Tiffan'},,&,1.0,&
{'Marnie'},{'Elana '},{'Michae'},{'Tiffan'},{'Chris '},{'Mariah'},&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},{'Tiffan'},{'Jonath'},{'Marnie'},&,1.0,&
{'Sameer'},{'Elana '},{'Nat We'},{'Debbie'},{'Jonath'},{'Michae'},&,1.0,&
{'Sameer'},{'Jennif'},{'Michel'},{'Elana '},,,&,1.0,&
{'Bob Si'},{'Nabil '},{'Tiffan'},,,,&,1.0,&
{'Nat We'},{'Sameer'},{'Jonath'},{'Liz Ta'},{'Will M'},{'Bob Si'},&,1.0,&
{'Sameer'},{'Chris '},{'Marnie'},{'Jennif'},{'Michel'},{'Nat We'},&,1.0,&
{'Sameer'},{'Michel'},{'Marnie'},{'Debbie'},,,&,1.0,&
{'Nabil '},{'Dan Ry'},{'Elana '},{'Marnie'},{'James '},{'Michel'},&,1.0,&
{'Dan Ry'},{'Nabil '},{'Elana '},{'Marnie'},{'James '},{'Antoni'},&,1.0,&
{'Sam Sa'},{'Jonath'},{'Will M'},{'Tiffan'},{'Nabil '},{'Bob Si'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Tiffan'},{'Jennif'},{'Liz Ta'},{'Sam Sa'},{'Laura '},{'Mariah'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},{'Michae'},{'Nat We'},,,,&,1.0,&
{'Dan Ry'},{'Michae'},{'Nat We'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Marnie'},{'Elana '},{'Nat We'},{'Jonath'},&,1.0,&
{'Liz Ta'},{'Tiffan'},{'Mariah'},{'Jonath'},,,&,1.0,&
{'Michel'},{'Elana '},,,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},,,,&,1.0,&
{'Elana '},{'Michel'},,,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Elana '},{'Tiffan'},{'Jennif'},{'Michae'},{'Nabil '},{'Nat We'},&,1.0,&
{'Jennif'},{'Michel'},{'Elana '},{'Laura '},{'Chris '},{'James '},&,1.0,&
{'Sameer'},{'Jonath'},{'Chris '},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Marnie'},{'Nat We'},{'Jonath'},{'Sameer'},{'Jennif'},{'Michae'},&,1.0,&
{'Michel'},{'Elana '},{'Nat We'},{'Tiffan'},{'Sameer'},{'Marnie'},&,1.0,&
{'Nat We'},{'Sameer'},{'Jonath'},{'Liz Ta'},{'Will M'},{'Bob Si'},&,1.0,&
{'Sameer'},{'Dan Ry'},{'Nabil '},{'Mariah'},{'Tiffan'},{'Jonath'},&,1.0,&
{'Elana '},,,,,,&,1.0,&
{'Jonath'},{'Chris '},{'Sameer'},{'Jennif'},{'Debbie'},,&,1.0,&
{'Sameer'},{'Michel'},{'Tiffan'},{'Nat We'},,,&,1.0,&
{'Tiffan'},{'Nat We'},{'Dan Ry'},{'Michae'},{'Bob Si'},,&,1.0,&
{'Elana '},{'James '},{'Dan Ry'},{'Michel'},{'Nat We'},{'Michae'},&,1.0,&
{'Nat We'},{'James '},{'Michae'},{'Laura '},{'Mariah'},{'Dan Ry'},&,1.0,&
{'Dan Ry'},{'Michae'},{'Jonath'},{'Will M'},,,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Dan Ry'},{'Michae'},{'Bob Si'},{'Mariah'},{'Tiffan'},{'Elana '},&,1.0,&
{'Marnie'},{'Jennif'},{'Michel'},{'Sameer'},{'Michae'},{'Jonath'},&,1.0,&
{'Elana '},{'Michae'},{'Sameer'},{'Tiffan'},{'James '},{'Marnie'},&,1.0,&
{'Elana '},{'Michae'},{'Sameer'},{'Tiffan'},{'Marnie'},{'Jennif'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Michel'},{'Sameer'},{'Jennif'},{'Nat We'},,,&,1.0,&
{'Jennif'},{'Nat We'},{'Chris '},{'Sameer'},{'Jonath'},{'Michae'},&,1.0,&
{'Nat We'},{'Marnie'},{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},&,1.0,&
{'Nat We'},,,,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Debbie'},&,1.0,&
{'Nat We'},{'Jonath'},{'Dan Ry'},,,,&,1.0,&
{'Sameer'},{'Tiffan'},{'Michel'},{'Nat We'},{'Jonath'},{'Mariah'},&,1.0,&
{'Mariah'},{'Michae'},{'Elana '},{'Tiffan'},{'Marnie'},{'Debbie'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Tiffan'},,,,&,1.0,&
{'Sameer'},{'Chris '},{'Marnie'},{'James '},{'Bob Si'},,&,1.0,&
{'Nabil '},{'Marnie'},{'Liz Ta'},,,,&,1.0,&
{'Nabil '},{'Marnie'},{'Liz Ta'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Chris '},{'Nat We'},{'James '},{'Tiffan'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},,&,1.0,&
{'Michel'},{'Elana '},{'Dan Ry'},,,,&,1.0,&
{'Michel'},{'Marnie'},{'Jonath'},{'Tiffan'},{'Sameer'},{'Elana '},&,1.0,&
{'Dan Ry'},{'Michae'},{'Sameer'},{'Tiffan'},{'Elana '},{'Marnie'},&,1.0,&
{'Nat We'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Tiffan'},{'Michae'},{'Mariah'},&,1.0,&
{'Nat We'},{'Sam Sa'},{'Dan Ry'},{'Reuben'},{'Tiffan'},{'Elana '},&,1.0,&
{'Liz Ta'},{'Tiffan'},{'Mariah'},{'Jonath'},,,&,1.0,&
{'Michae'},{'Dan Ry'},{'Mariah'},{'Bob Si'},,,&,1.0,&
{'Elana '},{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},,&,1.0,&
{'Michel'},{'Elana '},,,,,&,1.0,&
{'Sameer'},{'Michel'},{'Mariah'},{'Liz Ta'},{'Tiffan'},{'Jonath'},&,1.0,&
{'Sameer'},{'Marnie'},{'Nat We'},{'Elana '},{'Jonath'},,&,1.0,&
{'Jonath'},{'Dan Ry'},{'Nat We'},{'Debbie'},{'Elana '},,&,1.0,&
{'Marnie'},{'Sameer'},{'Tiffan'},{'Nat We'},{'Elana '},{'Michel'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Tiffan'},{'Laura '},{'Michae'},{'Nat We'},&,1.0,&
{'Sameer'},{'Michel'},{'Nat We'},{'Mariah'},{'Antoni'},{'Nabil '},&,1.0,&
{'Sameer'},{'Michel'},{'Nat We'},,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Bob Si'},,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Jonath'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'Tiffan'},{'Nat We'},{'Jonath'},&,1.0,&
{'Michel'},{'Sameer'},{'Jonath'},{'Nabil '},,,&,1.0,&
{'Michae'},{'Bob Si'},{'Will M'},{'Dan Ry'},{'Marnie'},{'Debbie'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Michel'},,,,&,1.0,&
{'Tiffan'},{'Nat We'},{'Jonath'},,,,&,1.0,&
{'Bob Si'},{'Mariah'},{'Michae'},,,,&,1.0,&
{'Michel'},{'Mariah'},{'Jonath'},{'Tiffan'},{'Sam Sa'},{'Elana '},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},,,,&,1.0,&
{'Dan Ry'},{'Michel'},{'Tiffan'},{'Elana '},{'Nat We'},{'Nabil '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'Tiffan'},{'James '},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'Tiffan'},{'James '},{'Nat We'},&,1.0,&
{'Michel'},{'Sameer'},{'Tiffan'},{'Nat We'},,,&,1.0,&
{'Tiffan'},{'Bob Si'},{'Mariah'},{'Dan Ry'},,,&,1.0,&
{'Michel'},{'Sameer'},{'Tiffan'},{'Nat We'},,,&,1.0,&
{'Nabil '},{'Sameer'},{'Jennif'},{'Chris '},{'Elana '},{'Jonath'},&,1.0,&
{'Sameer'},{'Marnie'},{'Nat We'},{'Reuben'},{'Debbie'},,&,1.0,&
{'Michel'},{'Tiffan'},{'Nat We'},{'Liz Ta'},{'Sameer'},{'Nabil '},&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Laura '},,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Chris '},{'Nat We'},{'Jonath'},{'Debbie'},&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'Tiffan'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Jennif'},{'Nat We'},{'Marnie'},&,1.0,&
{'Bob Si'},{'Dan Ry'},,,,,&,1.0,&
{'James '},{'Reuben'},{'Elana '},{'Will M'},{'Bob Si'},{'Dan Ry'},&,1.0,&
{'James '},{'Reuben'},{'Will M'},{'Bob Si'},{'Dan Ry'},,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Nat We'},{'Elana '},{'Debbie'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Nat We'},{'Elana '},{'Debbie'},&,1.0,&
{'Jennif'},{'Marnie'},{'Michel'},{'Dan Ry'},{'Elana '},{'Nat We'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Mariah'},,&,1.0,&
{'Will M'},{'Bob Si'},{'James '},{'Tiffan'},{'Nabil '},,&,1.0,&
{'Nat We'},{'Jonath'},{'Elana '},{'Mariah'},{'Tiffan'},,&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Laura '},{'Tiffan'},,,&,1.0,&
{'Sameer'},{'Michel'},{'Marnie'},{'Nat We'},{'Jonath'},{'Jennif'},&,1.0,&
{'Reuben'},{'Jennif'},{'Liz Ta'},{'Laura '},{'Debbie'},{'Tiffan'},&,1.0,&
{'Tiffan'},{'Nabil '},{'Mariah'},{'Jonath'},{'Elana '},{'Dan Ry'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Marnie'},{'Nat We'},{'Jennif'},&,1.0,&
{'Elana '},,,,,,&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Michae'},,,,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Elana '},{'Tiffan'},{'Debbie'},{'Sameer'},{'Chris '},,&,1.0,&
{'Dan Ry'},{'Marnie'},{'Michel'},,,,&,1.0,&
{'Dan Ry'},{'Michel'},{'Tiffan'},{'Elana '},{'Mariah'},{'Nat We'},&,1.0,&
{'Sameer'},{'Chris '},{'Jennif'},{'Marnie'},{'Jonath'},{'Elana '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Tiffan'},{'Nat We'},{'Mariah'},{'James '},&,1.0,&
{'Dan Ry'},{'Elana '},{'Tiffan'},,,,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'Tiffan'},{'Mariah'},{'James '},&,1.0,&
{'Debbie'},{'Michae'},{'Laura '},,,,&,1.0,&
{'Reuben'},{'Will M'},{'Dan Ry'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Michae'},{'Mariah'},,&,1.0,&
{'Nat We'},{'Dan Ry'},{'Tiffan'},,,,&,1.0,&
{'Debbie'},{'Michel'},{'Michae'},{'Tiffan'},{'Dan Ry'},{'Marnie'},&,1.0,&
{'Nat We'},{'Jonath'},{'Michel'},{'Jennif'},{'Chris '},{'Elana '},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Debbie'},{'Michel'},{'Michae'},{'Nabil '},{'Dan Ry'},{'Marnie'},&,1.0,&
{'Dan Ry'},{'Michae'},{'Tiffan'},{'Jonath'},{'Bob Si'},{'Nabil '},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Nat We'},,,,&,1.0,&
{'Tiffan'},{'Mariah'},{'Bob Si'},{'Dan Ry'},,,&,1.0,&
{'Marnie'},{'Chris '},{'Jennif'},{'Sameer'},{'Tiffan'},,&,1.0,&
{'Mariah'},{'Elana '},{'Tiffan'},{'Dan Ry'},{'Michel'},{'Michae'},&,1.0,&
{'Sameer'},{'Nat We'},{'Michae'},{'Debbie'},{'Marnie'},{'Tiffan'},&,1.0,&
